"","ID","total_energy","kitchen","laundry_room","water_air_systems","Average_Global_intensity","Average_Voltage","Daily_Bill","Kitchen_Bill","Laundry_Bill","Water_Air_Bill","Unmeasured_Bill","year","month","day","Weekday"
"1077",2009-12-12,30273,1087,4120,8198,5.26125,244.938951388889,5.45,0.2,0.74,1.47,3.04,2009,"diciembre",12,"sábado"
"1078",2009-12-13,35646.9,3984,417,13178,6.16486111111111,244.497597222222,6.41,0.72,0.08,2.37,3.24,2009,"diciembre",13,"domingo"
"1079",2009-12-14,29914.3666666667,1090,2280,10742,5.12222222222222,246.1488125,5.38,0.2,0.41,1.93,2.84,2009,"diciembre",14,"lunes"
"1080",2009-12-15,32335.2666666667,1111,392,14084,5.51458333333333,246.043180555556,5.82,0.2,0.07,2.53,3.02,2009,"diciembre",15,"martes"
"1081",2009-12-16,23247.9,1143,2943,8104,3.99333333333333,247.215868055556,4.18,0.21,0.53,1.46,1.98,2009,"diciembre",16,"miércoles"
"1082",2009-12-17,28619.7,0,308,14395,4.84125,246.894131944444,5.15,0,0.06,2.59,2.5,2009,"diciembre",17,"jueves"
"1083",2009-12-18,29078.4333333333,1195,304,11466,4.96833333333333,246.594854166667,5.23,0.21,0.05,2.06,2.91,2009,"diciembre",18,"viernes"
"1084",2009-12-19,36738.9,1165,2662,13681,6.24291666666667,245.934541666667,6.61,0.21,0.48,2.46,3.46,2009,"diciembre",19,"sábado"
"1085",2009-12-20,19069.4333333333,1237,313,7795,3.24444444444444,247.435006944444,3.43,0.22,0.06,1.4,1.75,2009,"diciembre",20,"domingo"
"1086",2009-12-21,33916.1,3293,282,11473,5.77833333333333,246.409215277778,6.1,0.59,0.05,2.06,3.4,2009,"diciembre",21,"lunes"
"1087",2009-12-22,31467.0333333333,0,285,15829,5.36569444444444,245.7384375,5.66,0,0.05,2.85,2.76,2009,"diciembre",22,"martes"
"1088",2009-12-23,24253.3333333333,1143,284,11205,4.12138888888889,246.878965277778,4.36,0.21,0.05,2.02,2.08,2009,"diciembre",23,"miércoles"
"1089",2009-12-24,48431.5666666667,5184,5575,15198,8.29361111111111,245.835118055556,8.71,0.93,1,2.73,4.05,2009,"diciembre",24,"jueves"
"1090",2009-12-25,35460.8,3371,3895,14288,6.12763888888889,243.588298611111,6.38,0.61,0.7,2.57,2.5,2009,"diciembre",25,"viernes"
"1091",2009-12-26,36393.6333333333,1186,4294,16047,6.30638888888889,242.465715277778,6.55,0.21,0.77,2.89,2.68,2009,"diciembre",26,"sábado"
"1092",2009-12-27,36590.8666666667,4218,318,12450,6.36472222222222,242.666041666667,6.58,0.76,0.06,2.24,3.52,2009,"diciembre",27,"domingo"
"1093",2009-12-28,34901.6333333333,2175,2063,14934,6.03333333333333,243.777611111111,6.28,0.39,0.37,2.69,2.83,2009,"diciembre",28,"lunes"
"1094",2009-12-29,34132.8,1260,346,10205,5.91263888888889,243.183013888889,6.14,0.23,0.06,1.84,4.01,2009,"diciembre",29,"martes"
"1095",2009-12-30,40851.8333333333,5284,4539,12484,7.16847222222222,241.052229166667,7.35,0.95,0.82,2.25,3.33,2009,"diciembre",30,"miércoles"
"1096",2009-12-31,36864.8666666667,0,387,19409,6.40166666666667,240.958819444444,6.63,0,0.07,3.49,3.07,2009,"diciembre",31,"jueves"
"1097",2010-01-01,20404.2,2304,327,3558,3.53708333333333,242.565722222222,3.67,0.41,0.06,0.64,2.56,2010,"enero",1,"viernes"
"1098",2010-01-02,21863.5833333333,801,298,6441.5,3.81979166666667,244.672083333333,3.93,0.14,0.05,1.16,2.58,2010,"enero",2,"sábado"
"1099",2010-01-03,34724.2333333333,3842,4920,10074,6.04416666666667,243.744527777778,6.25,0.69,0.89,1.81,2.86,2010,"enero",3,"domingo"
"1100",2010-01-04,26735.5333333333,0,292,10812,4.59944444444444,245.699118055556,4.81,0,0.05,1.95,2.81,2010,"enero",4,"lunes"
"1101",2010-01-05,36996.3333333333,1785,293,16468,6.34708333333333,244.521034722222,6.66,0.32,0.05,2.96,3.33,2010,"enero",5,"martes"
"1102",2010-01-06,29619.6666666667,1731,3256,11359,5.11208333333333,245.2348125,5.33,0.31,0.59,2.04,2.39,2010,"enero",6,"miércoles"
"1103",2010-01-07,29490.7,1198,255,12936,5.06972222222222,244.9085625,5.31,0.22,0.05,2.33,2.71,2010,"enero",7,"jueves"
"1104",2010-01-08,29953.4666666667,0,994,12531,5.15138888888889,244.4048125,5.39,0,0.18,2.25,2.96,2010,"enero",8,"viernes"
"1105",2010-01-09,38948.3333333333,2781,4855,14734,6.73347222222222,243.869736111111,7.01,0.5,0.87,2.65,2.99,2010,"enero",9,"sábado"
"1106",2010-01-10,41807.7666666667,3564,2032,14108,7.22638888888889,243.840618055556,7.52,0.64,0.37,2.54,3.97,2010,"enero",10,"domingo"
"1107",2010-01-11,25311.4,1251,340,10279,4.33513888888889,246.069111111111,4.55,0.23,0.06,1.85,2.41,2010,"enero",11,"lunes"
"1108",2010-01-12,36662.5299041534,1550.23130990415,4487.23130990415,19052.1974440895,6.24644746183884,244.900807317181,6.6,0.28,0.81,3.43,2.08,2010,"enero",12,"martes"
"1109",2010-01-13,41706.0191693291,1713.73801916933,1713.73801916933,16280.5111821086,7.00495207667732,245.240758785942,7.5,0.31,0.31,2.93,3.95,2010,"enero",13,"miércoles"
"1110",2010-01-14,44890.6175931842,2307.03067092652,501.030670926518,5854.79137380192,7.67922546148385,244.155451257987,8.08,0.42,0.09,1.05,6.52,2010,"enero",14,"jueves"
"1111",2010-01-15,36612.6666666667,1957,2952,13546,6.335,243.725763888889,6.59,0.35,0.53,2.44,3.27,2010,"enero",15,"viernes"
"1112",2010-01-16,35835.2,2605,2415,13652,6.21972222222222,243.045236111111,6.45,0.47,0.43,2.46,3.09,2010,"enero",16,"sábado"
"1113",2010-01-17,31775.9333333333,1992,298,15044,5.52152777777778,242.543006944444,5.72,0.36,0.05,2.71,2.6,2010,"enero",17,"domingo"
"1114",2010-01-18,31351.6333333333,617,295,12981,5.42152777777778,243.636368055556,5.64,0.11,0.05,2.34,3.14,2010,"enero",18,"lunes"
"1115",2010-01-19,40558.4666666667,2044,653,19311,7.00458333333333,243.023111111111,7.3,0.37,0.12,3.47,3.34,2010,"enero",19,"martes"
"1116",2010-01-20,39195.4666666667,2317,3341,14563,6.81069444444444,242.7604375,7.05,0.42,0.6,2.62,3.41,2010,"enero",20,"miércoles"
"1117",2010-01-21,35630.9333333333,894,449,16451,6.16194444444444,242.95125,6.41,0.16,0.08,2.96,3.21,2010,"enero",21,"jueves"
"1118",2010-01-22,29843.7666666667,699,352,14512,5.18319444444444,241.850173611111,5.37,0.13,0.06,2.61,2.57,2010,"enero",22,"viernes"
"1119",2010-01-23,43525.6833333333,3154,4086,16039,7.66888888888889,240.828208333333,7.83,0.57,0.74,2.89,3.63,2010,"enero",23,"sábado"
"1120",2010-01-24,37823.6666666667,3496,2760,11046,6.60513888888889,241.746173611111,6.8,0.63,0.5,1.99,3.68,2010,"enero",24,"domingo"
"1121",2010-01-25,32175.1666666667,1368,455,16136,5.55,242.898611111111,5.79,0.25,0.08,2.9,2.56,2010,"enero",25,"lunes"
"1122",2010-01-26,34459.4,526,395,16243,5.90347222222222,243.339479166667,6.2,0.09,0.07,2.92,3.12,2010,"enero",26,"martes"
"1123",2010-01-27,46015.0333333333,2044,6403,18154,7.99013888888889,241.986104166667,8.28,0.37,1.15,3.27,3.49,2010,"enero",27,"miércoles"
"1124",2010-01-28,35170.5666666667,2032,504,14987,6.06333333333333,243.249034722222,6.33,0.37,0.09,2.7,3.17,2010,"enero",28,"jueves"
"1125",2010-01-29,34883.1666666667,1488,851,18061,5.97861111111111,243.632805555556,6.28,0.27,0.15,3.25,2.61,2010,"enero",29,"viernes"
"1126",2010-01-30,47378.8,3240,7544,17891,8.30722222222222,242.079395833333,8.52,0.58,1.36,3.22,3.36,2010,"enero",30,"sábado"
"1127",2010-01-31,29986.6,1715,1380,12569,5.20222222222222,243.402638888889,5.39,0.31,0.25,2.26,2.57,2010,"enero",31,"domingo"
"1128",2010-02-01,28229.6333333333,1111,367,14623,4.85777777777778,243.631743055556,5.08,0.2,0.07,2.63,2.18,2010,"febrero",1,"lunes"
"1129",2010-02-02,35957.2,0,382,21536,6.14833333333333,243.332819444444,6.47,0,0.07,3.87,2.53,2010,"febrero",2,"martes"
"1130",2010-02-03,48383.5666666667,2234,8423,21130,8.37,242.388076388889,8.7,0.4,1.52,3.8,2.98,2010,"febrero",3,"miércoles"
"1131",2010-02-04,38604.5,1074,532,23743,6.64388888888889,242.100791666667,6.94,0.19,0.1,4.27,2.38,2010,"febrero",4,"jueves"
"1132",2010-02-05,34981.5333333333,902,474,18008,6.07541666666667,241.941263888889,6.29,0.16,0.09,3.24,2.8,2010,"febrero",5,"viernes"
"1133",2010-02-06,45216.4333333333,4324,2209,17857,7.93319444444444,241.092069444444,8.13,0.78,0.4,3.21,3.74,2010,"febrero",6,"sábado"
"1134",2010-02-07,27095.1333333333,2736,3837,5546,4.72680555555556,242.684472222222,4.87,0.49,0.69,1,2.69,2010,"febrero",7,"domingo"
"1135",2010-02-08,43037.3,1161,431,19764,7.4075,241.996777777778,7.74,0.21,0.08,3.56,3.89,2010,"febrero",8,"lunes"
"1136",2010-02-09,40348.8666666667,1214,410,19769,6.92013888888889,243.150368055556,7.26,0.22,0.07,3.56,3.41,2010,"febrero",9,"martes"
"1137",2010-02-10,32467.0666666667,1219,2976,12230.5,5.61513888888889,242.446864583333,5.84,0.22,0.54,2.2,2.88,2010,"febrero",10,"miércoles"
"1138",2010-02-11,22829.4666666667,0,330,9916,3.90736111111111,244.512381944444,4.11,0,0.06,1.78,2.27,2010,"febrero",11,"jueves"
"1139",2010-02-12,31549.9666666667,1241,312,15211,5.40805555555556,243.626291666667,5.68,0.22,0.06,2.74,2.66,2010,"febrero",12,"viernes"
"1140",2010-02-13,39192.6,1838,5292,18710,6.74402777777778,242.889090277778,7.05,0.33,0.95,3.37,2.4,2010,"febrero",13,"sábado"
"1141",2010-02-14,28141.6666666667,1224.5,319.5,13190.5,4.83256944444444,243.14075,5.06,0.22,0.06,2.37,2.41,2010,"febrero",14,"domingo"
"1142",2010-02-15,34952.2,3468,332,16065,6.04236111111111,243.446777777778,6.29,0.62,0.06,2.89,2.72,2010,"febrero",15,"lunes"
"1143",2010-02-16,29962.6,1945,317,12820,5.14833333333333,243.753763888889,5.39,0.35,0.06,2.31,2.67,2010,"febrero",16,"martes"
"1144",2010-02-17,34242.6666666667,2294,6636,10101,5.94125,242.346819444444,6.16,0.41,1.19,1.82,2.74,2010,"febrero",17,"miércoles"
"1145",2010-02-18,29352.6,965,385,14884,5.03819444444444,243.588194444444,5.28,0.17,0.07,2.68,2.36,2010,"febrero",18,"jueves"
"1146",2010-02-19,32559.5333333333,2124,397,14543,5.65416666666667,241.707402777778,5.86,0.38,0.07,2.62,2.79,2010,"febrero",19,"viernes"
"1147",2010-02-20,33062.1333333333,3748,382,14470,5.74555555555556,241.788965277778,5.95,0.67,0.07,2.6,2.61,2010,"febrero",20,"sábado"
"1148",2010-02-21,45671.9,5905,8142,17083,8.03833333333333,240.625375,8.22,1.06,1.46,3.07,2.63,2010,"febrero",21,"domingo"
"1149",2010-02-22,24567.2666666667,1393,2167,10159,4.315,240.579493055556,4.42,0.25,0.39,1.83,1.95,2010,"febrero",22,"lunes"
"1150",2010-02-23,24354.6666666667,0,3001,8806,4.25458333333333,241.984680555556,4.38,0,0.54,1.58,2.26,2010,"febrero",23,"martes"
"1151",2010-02-24,31904.6333333333,2260,1682,14315,5.52305555555556,241.465798611111,5.74,0.41,0.3,2.58,2.45,2010,"febrero",24,"miércoles"
"1152",2010-02-25,31336.7333333333,0,474,15120,5.40583333333333,240.983166666667,5.64,0,0.09,2.72,2.83,2010,"febrero",25,"jueves"
"1153",2010-02-26,35335.9333333333,1146,2454,14821,6.13930555555556,240.425631944444,6.36,0.21,0.44,2.67,3.04,2010,"febrero",26,"viernes"
"1154",2010-02-27,29417.6,3743,441,14358,5.15083333333333,241.544458333333,5.29,0.67,0.08,2.58,1.96,2010,"febrero",27,"sábado"
"1155",2010-02-28,11861.1,0,487,2952,2.06125,242.567465277778,2.13,0,0.09,0.53,1.51,2010,"febrero",28,"domingo"
"1156",2010-03-01,21645.4666666667,1785,471,7115,3.75777777777778,241.822777777778,3.89,0.32,0.08,1.28,2.21,2010,"marzo",1,"lunes"
"1157",2010-03-02,12781.7666666667,0,424,3605,2.22555555555556,241.752055555556,2.3,0,0.08,0.65,1.57,2010,"marzo",2,"martes"
"1158",2010-03-03,15597.2333333333,0,425,7221,2.73305555555556,241.2114375,2.81,0,0.08,1.3,1.43,2010,"marzo",3,"miércoles"
"1159",2010-03-04,11381.3333333333,0,436,2928,2.00722222222222,242.992291666667,2.05,0,0.08,0.53,1.44,2010,"marzo",4,"jueves"
"1160",2010-03-05,18895.4333333333,1108,351,5918,3.26625,243.4863125,3.4,0.2,0.06,1.06,2.08,2010,"marzo",5,"viernes"
"1161",2010-03-06,13245.2,0,419,3970,2.30666666666667,243.031256944444,2.38,0,0.08,0.71,1.59,2010,"marzo",6,"sábado"
"1162",2010-03-07,22874.5333333333,0,4674,3679,3.96666666666667,243.551743055556,4.12,0,0.84,0.66,2.62,2010,"marzo",7,"domingo"
"1163",2010-03-08,42618.3,4214,7645,15971,7.42444444444444,243.774583333333,7.67,0.76,1.38,2.87,2.66,2010,"marzo",8,"lunes"
"1164",2010-03-09,29335.2,846,397,10893,5.08069444444444,243.5275,5.28,0.15,0.07,1.96,3.1,2010,"marzo",9,"martes"
"1165",2010-03-10,30377.2,1167,375,14916,5.19694444444444,243.565791666667,5.46,0.21,0.07,2.68,2.5,2010,"marzo",10,"miércoles"
"1166",2010-03-11,32518.1666666667,2071,320,15706,5.63944444444444,242.681444444444,5.85,0.37,0.06,2.83,2.59,2010,"marzo",11,"jueves"
"1167",2010-03-12,27423.7333333333,1691,411,14076,4.72222222222222,243.013534722222,4.93,0.3,0.07,2.53,2.03,2010,"marzo",12,"viernes"
"1168",2010-03-13,39716.8333333333,2848,5534,17973,6.905,241.9969375,7.15,0.51,1,3.23,2.41,2010,"marzo",13,"sábado"
"1169",2010-03-14,26111.9,3464,918,7101,4.59486111111111,241.9863125,4.7,0.62,0.17,1.28,2.63,2010,"marzo",14,"domingo"
"1170",2010-03-15,29864.1666666667,778,436,15053,5.17833333333333,242.29575,5.37,0.14,0.08,2.71,2.44,2010,"marzo",15,"lunes"
"1171",2010-03-16,25710.8333333333,0,457,10083,4.46097222222222,241.540076388889,4.63,0,0.08,1.81,2.74,2010,"marzo",16,"martes"
"1172",2010-03-17,33485.5,1136,5851,13105,5.82777777777778,241.641333333333,6.02,0.2,1.05,2.36,2.41,2010,"marzo",17,"miércoles"
"1173",2010-03-18,26044.7,1147,570,10845,4.54736111111111,241.502263888889,4.69,0.21,0.1,1.95,2.43,2010,"marzo",18,"jueves"
"1174",2010-03-19,27723.0666666667,0,596,12591,4.80597222222222,241.424465277778,4.99,0,0.11,2.27,2.61,2010,"marzo",19,"viernes"
"1175",2010-03-20,15276.7794871795,0,1233,1816.92307692308,2.8096047008547,242.666859508547,2.75,0,0.22,0.33,2.2,2010,"marzo",20,"sábado"
"1176",2010-03-21,29368.5871794872,1670,3626,3845.57692307692,5.2010202991453,241.601661324786,5.28,0.3,0.65,0.69,3.64,2010,"marzo",21,"domingo"
"1177",2010-03-22,26976.5,1142,557,13859,4.68708333333333,241.358791666667,4.85,0.21,0.1,2.49,2.05,2010,"marzo",22,"lunes"
"1178",2010-03-23,30369.3666666667,2892,1153,13107,5.37041666666667,241.166298611111,5.46,0.52,0.21,2.36,2.37,2010,"marzo",23,"martes"
"1179",2010-03-24,33245.8666666667,1075,5832,12817,5.80194444444444,240.724673611111,5.98,0.19,1.05,2.31,2.43,2010,"marzo",24,"miércoles"
"1180",2010-03-25,27998.0666666667,0,611,13797,4.84319444444444,242.265152777778,5.04,0,0.11,2.48,2.45,2010,"marzo",25,"jueves"
"1181",2010-03-26,27521.4,1078,682,12547,4.79875,241.504027777778,4.95,0.19,0.12,2.26,2.38,2010,"marzo",26,"viernes"
"1182",2010-03-27,30799.5,1067,3080,12483,5.39347222222222,240.412569444444,5.54,0.19,0.55,2.25,2.55,2010,"marzo",27,"sábado"
"1183",2010-03-28,29970.2333333333,1083,7895,7118,5.32388888888889,241.373555555556,5.39,0.19,1.42,1.28,2.5,2010,"marzo",28,"domingo"
"1184",2010-03-29,27045.6333333333,0,636,15420,4.72638888888889,241.521583333333,4.87,0,0.11,2.77,1.99,2010,"marzo",29,"lunes"
"1185",2010-03-30,31774.2333333333,1760,571,13765,5.63652777777778,241.084618055556,5.72,0.32,0.1,2.48,2.82,2010,"marzo",30,"martes"
"1186",2010-03-31,32063.3666666667,1067,6313,12041,5.66291666666667,240.194173611111,5.77,0.19,1.14,2.17,2.27,2010,"marzo",31,"miércoles"
"1187",2010-04-01,28124,1780,517,14393,4.87902777777778,241.754159722222,5.06,0.32,0.09,2.59,2.06,2010,"abril",1,"jueves"
"1188",2010-04-02,27477.0333333333,0,483,13074,4.73347222222222,242.773520833333,4.94,0,0.09,2.35,2.5,2010,"abril",2,"viernes"
"1189",2010-04-03,30087.9666666667,1778,648,17694,5.17097222222222,243.249930555556,5.41,0.32,0.12,3.18,1.79,2010,"abril",3,"sábado"
"1190",2010-04-04,28173.1333333333,1097,831,12687,4.92569444444444,241.747430555556,5.07,0.2,0.15,2.28,2.44,2010,"abril",4,"domingo"
"1191",2010-04-05,18647,1755,1436,5503,3.26875,243.655145833333,3.35,0.32,0.26,0.99,1.78,2010,"abril",5,"lunes"
"1192",2010-04-06,30430.8666666667,1154,613,12476,5.25888888888889,242.744111111111,5.47,0.21,0.11,2.24,2.91,2010,"abril",6,"martes"
"1193",2010-04-07,26616.3666666667,1077,3440,11362,4.64541666666667,241.831229166667,4.79,0.19,0.62,2.04,1.94,2010,"abril",7,"miércoles"
"1194",2010-04-08,27487,145,669,13322,4.75902777777778,241.994833333333,4.94,0.03,0.12,2.4,2.39,2010,"abril",8,"jueves"
"1195",2010-04-09,20555.8333333333,1088,566,10595,3.57055555555556,242.582881944444,3.7,0.2,0.1,1.91,1.49,2010,"abril",9,"viernes"
"1196",2010-04-10,19836.8,1044,960,8933,3.48625,241.282861111111,3.57,0.19,0.17,1.61,1.6,2010,"abril",10,"sábado"
"1197",2010-04-11,26719.6833333333,5499,554,8851,4.73381944444444,241.490909722222,4.81,0.99,0.1,1.59,2.13,2010,"abril",11,"domingo"
"1198",2010-04-12,23990.4333333333,660,611,11949,4.16430555555556,242.006444444444,4.32,0.12,0.11,2.15,1.94,2010,"abril",12,"lunes"
"1199",2010-04-13,25211.7333333333,1097,646,13033,4.39222222222222,241.735125,4.54,0.2,0.12,2.34,1.88,2010,"abril",13,"martes"
"1200",2010-04-14,27672.7333333333,1132,5871,9194,4.84694444444444,241.375611111111,4.98,0.2,1.06,1.65,2.07,2010,"abril",14,"miércoles"
"1201",2010-04-15,31202.9666666667,2526,658,15667,5.42541666666667,240.8521875,5.61,0.45,0.12,2.82,2.22,2010,"abril",15,"jueves"
"1202",2010-04-16,26034.3666666667,2837,592,12623,4.55069444444444,241.991833333333,4.68,0.51,0.11,2.27,1.79,2010,"abril",16,"viernes"
"1203",2010-04-17,25961.8666666667,553,3124,12571,4.54805555555556,241.305173611111,4.67,0.1,0.56,2.26,1.75,2010,"abril",17,"sábado"
"1204",2010-04-18,24601.7666666667,1104,618,12550,4.28083333333333,240.681229166667,4.43,0.2,0.11,2.26,1.86,2010,"abril",18,"domingo"
"1205",2010-04-19,28476.5666666667,1230,4255,13474,4.96291666666667,241.259819444444,5.12,0.22,0.77,2.42,1.71,2010,"abril",19,"lunes"
"1206",2010-04-20,30560.4666666667,1388,719,16668,5.33125,240.77725,5.5,0.25,0.13,3,2.12,2010,"abril",20,"martes"
"1207",2010-04-21,26331.9,0,635,12902,4.55611111111111,241.930041666667,4.74,0,0.11,2.32,2.31,2010,"abril",21,"miércoles"
"1208",2010-04-22,24348.4,1062,653,12492,4.26597222222222,240.746020833333,4.38,0.19,0.12,2.25,1.82,2010,"abril",22,"jueves"
"1209",2010-04-23,19675.6,0,623,10981,3.43527777777778,241.612916666667,3.54,0,0.11,1.98,1.45,2010,"abril",23,"viernes"
"1210",2010-04-24,25306.9666666667,4445,1483,8223,4.58541666666667,241.516118055556,4.55,0.8,0.27,1.48,2,2010,"abril",24,"sábado"
"1211",2010-04-25,25712.3666666667,0,2350,7595,4.52152777777778,240.661576388889,4.63,0,0.42,1.37,2.84,2010,"abril",25,"domingo"
"1212",2010-04-26,18045.2666666667,1038,460,7635,3.16916666666667,241.231381944444,3.25,0.19,0.08,1.37,1.61,2010,"abril",26,"lunes"
"1213",2010-04-27,20849,0,545,8539,3.61583333333333,242.075965277778,3.75,0,0.1,1.54,2.11,2010,"abril",27,"martes"
"1214",2010-04-28,14464.3,0,578,6035,2.55111111111111,242.519826388889,2.6,0,0.1,1.09,1.41,2010,"abril",28,"miércoles"
"1215",2010-04-29,18395.4,12,679,8102,3.19611111111111,242.279173611111,3.31,0,0.12,1.46,1.73,2010,"abril",29,"jueves"
"1216",2010-04-30,18643.8,2695,659,6969,3.32291666666667,241.817673611111,3.35,0.48,0.12,1.25,1.5,2010,"abril",30,"viernes"
"1217",2010-05-01,22002.6333333333,1984,4885,6751,3.92986111111111,240.647166666667,3.96,0.36,0.88,1.21,1.51,2010,"mayo",1,"sábado"
"1218",2010-05-02,36465.1666666667,1858,7966,14454,6.4225,240.38825,6.56,0.33,1.43,2.6,2.2,2010,"mayo",2,"domingo"
"1219",2010-05-03,23521.7,980,534,11825,4.15888888888889,237.187243055556,4.23,0.18,0.1,2.13,1.82,2010,"mayo",3,"lunes"
"1220",2010-05-04,25282.6666666667,0,1018,12007,4.5025,236.037027777778,4.55,0,0.18,2.16,2.21,2010,"mayo",4,"martes"
"1221",2010-05-05,30088.4666666667,2969,2194,12183,5.36513888888889,236.105604166667,5.41,0.53,0.39,2.19,2.3,2010,"mayo",5,"miércoles"
"1222",2010-05-06,21654.1666666667,0,301,10280,3.82222222222222,235.989111111111,3.9,0,0.05,1.85,2,2010,"mayo",6,"jueves"
"1223",2010-05-07,27400.0666666667,1053,332,13602,4.81569444444444,237.495895833333,4.93,0.19,0.06,2.45,2.23,2010,"mayo",7,"viernes"
"1224",2010-05-08,25557.0333333333,3569,2435,10158,4.48527777777778,241.897020833333,4.6,0.64,0.44,1.83,1.69,2010,"mayo",8,"sábado"
"1225",2010-05-09,26108.5,2888,2636,9945,4.63847222222222,241.401326388889,4.7,0.52,0.47,1.79,1.92,2010,"mayo",9,"domingo"
"1226",2010-05-10,24464.8666666667,0,403,12893,4.26013888888889,240.998409722222,4.4,0,0.07,2.32,2.01,2010,"mayo",10,"lunes"
"1227",2010-05-11,26189.4666666667,1156,345,11418,4.54375,242.383076388889,4.71,0.21,0.06,2.05,2.39,2010,"mayo",11,"martes"
"1228",2010-05-12,33923.6333333333,1036,4434,16362,5.89027777777778,241.716625,6.1,0.19,0.8,2.94,2.17,2010,"mayo",12,"miércoles"
"1229",2010-05-13,25903.1333333333,2124.5,1477,10527.5,4.47972222222222,242.960128472222,4.66,0.38,0.27,1.89,2.12,2010,"mayo",13,"jueves"
"1230",2010-05-14,28702.4333333333,1045,334,16764,4.98194444444444,242.067229166667,5.16,0.19,0.06,3.02,1.89,2010,"mayo",14,"viernes"
"1231",2010-05-15,32412.8666666667,3347,336,13670,5.70930555555556,242.102715277778,5.83,0.6,0.06,2.46,2.71,2010,"mayo",15,"sábado"
"1232",2010-05-16,35007.1,3361,3922,11888,6.15444444444444,240.973652777778,6.3,0.6,0.71,2.14,2.85,2010,"mayo",16,"domingo"
"1233",2010-05-17,27136.3666666667,1014,367,15344,4.72319444444444,241.360270833333,4.88,0.18,0.07,2.76,1.87,2010,"mayo",17,"lunes"
"1234",2010-05-18,23686.4,0,370,11677,4.11833333333333,241.520875,4.26,0,0.07,2.1,2.09,2010,"mayo",18,"martes"
"1235",2010-05-19,23779.2,2122,659,9864,4.17625,241.601041666667,4.28,0.38,0.12,1.77,2.01,2010,"mayo",19,"miércoles"
"1236",2010-05-20,19231.6333333333,0,369,10101,3.35527777777778,242.450784722222,3.46,0,0.07,1.82,1.57,2010,"mayo",20,"jueves"
"1237",2010-05-21,21573.2666666667,1073,381,10113,3.79777777777778,241.759048611111,3.88,0.19,0.07,1.82,1.8,2010,"mayo",21,"viernes"
"1238",2010-05-22,34929.5333333333,2278,2441,17454,6.15652777777778,239.553104166667,6.28,0.41,0.44,3.14,2.29,2010,"mayo",22,"sábado"
"1239",2010-05-23,24792.6,864,416,9541,4.39805555555556,240.690347222222,4.46,0.16,0.07,1.72,2.51,2010,"mayo",23,"domingo"
"1240",2010-05-24,22355.5333333333,1875,2467,7746,3.97111111111111,241.035097222222,4.02,0.34,0.44,1.39,1.85,2010,"mayo",24,"lunes"
"1241",2010-05-25,19977.1,474,451,10439,3.59097222222222,240.263048611111,3.59,0.09,0.08,1.88,1.54,2010,"mayo",25,"martes"
"1242",2010-05-26,23131.4,914,4500,8530,4.185,239.543194444444,4.16,0.16,0.81,1.53,1.66,2010,"mayo",26,"miércoles"
"1243",2010-05-27,22055.7,932,443,10669,3.91125,239.920951388889,3.97,0.17,0.08,1.92,1.8,2010,"mayo",27,"jueves"
"1244",2010-05-28,23302.7333333333,1020,413,11616,4.09902777777778,240.039576388889,4.19,0.18,0.07,2.09,1.85,2010,"mayo",28,"viernes"
"1245",2010-05-29,34163.4666666667,4057,400,16635,6.04055555555556,240.201708333333,6.15,0.73,0.07,2.99,2.36,2010,"mayo",29,"sábado"
"1246",2010-05-30,27761.6666666667,2405,2976,9708,4.90208333333333,240.467013888889,4.99,0.43,0.54,1.75,2.27,2010,"mayo",30,"domingo"
"1247",2010-05-31,22341.0333333333,1710,2171,10461,3.97305555555556,240.690208333333,4.02,0.31,0.39,1.88,1.44,2010,"mayo",31,"lunes"
"1248",2010-06-01,21149.4,970,400,11858,3.71819444444444,240.540277777778,3.8,0.17,0.07,2.13,1.43,2010,"junio",1,"martes"
"1249",2010-06-02,16348.3,0,656,8454,2.91583333333333,240.336458333333,2.94,0,0.12,1.52,1.3,2010,"junio",2,"miércoles"
"1250",2010-06-03,23236.4333333333,2916,451,12304,4.15416666666667,240.244506944444,4.18,0.52,0.08,2.21,1.37,2010,"junio",3,"jueves"
"1251",2010-06-04,23675.9,1695,397,12517,4.20333333333333,240.279638888889,4.26,0.3,0.07,2.25,1.64,2010,"junio",4,"viernes"
"1252",2010-06-05,33494.0666666667,10932,1253,12223,6.09513888888889,241.100381944444,6.03,1.97,0.23,2.2,1.63,2010,"junio",5,"sábado"
"1253",2010-06-06,29113.2,7609,574,11365,5.28819444444444,241.421618055556,5.24,1.37,0.1,2.04,1.73,2010,"junio",6,"domingo"
"1254",2010-06-07,16868.0333333333,1821,488,6737,3.03291666666667,242.331048611111,3.03,0.33,0.09,1.21,1.4,2010,"junio",7,"lunes"
"1255",2010-06-08,22700.5666666667,1513,821,11374,4.03375,241.076854166667,4.08,0.27,0.15,2.05,1.61,2010,"junio",8,"martes"
"1256",2010-06-09,25578.0333333333,2774,4269,8255,4.54472222222222,241.186736111111,4.6,0.5,0.77,1.49,1.84,2010,"junio",9,"miércoles"
"1257",2010-06-10,20253.1666666667,0,474,10870,3.59152777777778,241.694444444444,3.64,0,0.09,1.96,1.59,2010,"junio",10,"jueves"
"1258",2010-06-11,24511.2,3439,468,11728,4.4125,241.453291666667,4.41,0.62,0.08,2.11,1.6,2010,"junio",11,"viernes"
